fpkm	sum_cible_density_nonoptimal_to_nonoptimal_codon	median_cible_density_nonoptimal_to_nonoptimal_codon	sum_subst_density_nonoptimal_to_nonoptimal_codon	median_subst_per_gene_density_nonoptimal_to_nonoptimal_codon	average_subst_per_gene_density_nonoptimal_to_nonoptimal_codon	density_nonoptimal_to_nonoptimal_codon	allsites_density_nonoptimal_to_nonoptimal_codon	confint1_density_nonoptimal_to_nonoptimal_codon	confint2_density_nonoptimal_to_nonoptimal_codon	simulation_density_nonoptimal_to_nonoptimal_codon	std_density_nonoptimal_to_nonoptimal_codon	confint_low_density_nonoptimal_to_nonoptimal_codon	confint_high_density_nonoptimal_to_nonoptimal_codon	sum_cible_density_nonoptimal_to_optimal_codon	median_cible_density_nonoptimal_to_optimal_codon	sum_subst_density_nonoptimal_to_optimal_codon	median_subst_per_gene_density_nonoptimal_to_optimal_codon	average_subst_per_gene_density_nonoptimal_to_optimal_codon	density_nonoptimal_to_optimal_codon	allsites_density_nonoptimal_to_optimal_codon	confint1_density_nonoptimal_to_optimal_codon	confint2_density_nonoptimal_to_optimal_codon	simulation_density_nonoptimal_to_optimal_codon	std_density_nonoptimal_to_optimal_codon	confint_low_density_nonoptimal_to_optimal_codon	confint_high_density_nonoptimal_to_optimal_codon	sum_cible_density_optimal_to_nonoptimal_codon	median_cible_density_optimal_to_nonoptimal_codon	sum_subst_density_optimal_to_nonoptimal_codon	median_subst_per_gene_density_optimal_to_nonoptimal_codon	average_subst_per_gene_density_optimal_to_nonoptimal_codon	density_optimal_to_nonoptimal_codon	allsites_density_optimal_to_nonoptimal_codon	confint1_density_optimal_to_nonoptimal_codon	confint2_density_optimal_to_nonoptimal_codon	simulation_density_optimal_to_nonoptimal_codon	std_density_optimal_to_nonoptimal_codon	confint_low_density_optimal_to_nonoptimal_codon	confint_high_density_optimal_to_nonoptimal_codon	sum_cible_density_optimal_to_optimal_codon	median_cible_density_optimal_to_optimal_codon	sum_subst_density_optimal_to_optimal_codon	median_subst_per_gene_density_optimal_to_optimal_codon	average_subst_per_gene_density_optimal_to_optimal_codon	density_optimal_to_optimal_codon	allsites_density_optimal_to_optimal_codon	confint1_density_optimal_to_optimal_codon	confint2_density_optimal_to_optimal_codon	simulation_density_optimal_to_optimal_codon	std_density_optimal_to_optimal_codon	confint_low_density_optimal_to_optimal_codon	confint_high_density_optimal_to_optimal_codon	sum_cible_density_nonoptimal_to_nonoptimal_intron	median_cible_density_nonoptimal_to_nonoptimal_intron	sum_subst_density_nonoptimal_to_nonoptimal_intron	median_subst_per_gene_density_nonoptimal_to_nonoptimal_intron	average_subst_per_gene_density_nonoptimal_to_nonoptimal_intron	density_nonoptimal_to_nonoptimal_intron	allsites_density_nonoptimal_to_nonoptimal_intron	confint1_density_nonoptimal_to_nonoptimal_intron	confint2_density_nonoptimal_to_nonoptimal_intron	simulation_density_nonoptimal_to_nonoptimal_intron	std_density_nonoptimal_to_nonoptimal_intron	confint_low_density_nonoptimal_to_nonoptimal_intron	confint_high_density_nonoptimal_to_nonoptimal_intron	sum_cible_density_optimal_to_nonoptimal_intron	median_cible_density_optimal_to_nonoptimal_intron	sum_subst_density_optimal_to_nonoptimal_intron	median_subst_per_gene_density_optimal_to_nonoptimal_intron	average_subst_per_gene_density_optimal_to_nonoptimal_intron	density_optimal_to_nonoptimal_intron	allsites_density_optimal_to_nonoptimal_intron	confint1_density_optimal_to_nonoptimal_intron	confint2_density_optimal_to_nonoptimal_intron	simulation_density_optimal_to_nonoptimal_intron	std_density_optimal_to_nonoptimal_intron	confint_low_density_optimal_to_nonoptimal_intron	confint_high_density_optimal_to_nonoptimal_intron	sum_cible_density_nonoptimal_to_optimal_intron	median_cible_density_nonoptimal_to_optimal_intron	sum_subst_density_nonoptimal_to_optimal_intron	median_subst_per_gene_density_nonoptimal_to_optimal_intron	average_subst_per_gene_density_nonoptimal_to_optimal_intron	density_nonoptimal_to_optimal_intron	allsites_density_nonoptimal_to_optimal_intron	confint1_density_nonoptimal_to_optimal_intron	confint2_density_nonoptimal_to_optimal_intron	simulation_density_nonoptimal_to_optimal_intron	std_density_nonoptimal_to_optimal_intron	confint_low_density_nonoptimal_to_optimal_intron	confint_high_density_nonoptimal_to_optimal_intron	sum_cible_density_optimal_to_optimal_intron	median_cible_density_optimal_to_optimal_intron	sum_subst_density_optimal_to_optimal_intron	median_subst_per_gene_density_optimal_to_optimal_intron	average_subst_per_gene_density_optimal_to_optimal_intron	density_optimal_to_optimal_intron	allsites_density_optimal_to_optimal_intron	confint1_density_optimal_to_optimal_intron	confint2_density_optimal_to_optimal_intron	simulation_density_optimal_to_optimal_intron	std_density_optimal_to_optimal_intron	confint_low_density_optimal_to_optimal_intron	confint_high_density_optimal_to_optimal_intron	group	method_to_calculate
6.744365	53353	178.5	769	3	4.34463276836158	0.0171406264588478	0.00857031322942388	NA	NA	0.0171761789541063	0.0000293995326033566	0.0154477992556376	0.0192045327738919	53353	178.5	965	4	5.13297872340426	0.0219592738318418	0.00844987579248874	NA	NA	0.021944684690418	0.0000331197064761706	0.0200256702510171	0.0242975120607926	77517	286.5	1520	6	7.52475247524752	0.0209893804038163	0.0126856097124076	NA	NA	0.0209592412326034	0.0000284218081457063	0.0194774830006723	0.0230643598304714	77517	286.5	705	3	3.83152173913043	0.0110898590441827	0.00554492952209136	NA	NA	0.0110566511152866	0.0000206521523735277	0.00997762461320907	0.0127528598526309	243599	159	1822	3	13.0142857142857	0.0148310558624619	0.00741552793123097	NA	NA	0.0148501183954776	0.0000305398078597695	0.0130740010174585	0.0168877311680776	168727	100	1767	4	13.1865671641791	0.0205199181102617	0.00811572540436923	NA	NA	0.0204674083035397	0.0000418331125074782	0.0180356914139913	0.023311046804869	243599	159	2230	4	13.9375	0.0194605809922812	0.0116793009873595	NA	NA	0.0193960522060009	0.0000343212508168322	0.0174099090993968	0.0215520557908245	168727	100	1066	3	8.8099173553719	0.0170032609582957	0.00850163047914784	NA	NA	0.0169663725565789	0.0000382381149791124	0.0146697392730768	0.0192756773057185	POCs	per_gene
7.55443	46269	155	664	3	3.66850828729282	0.0174731587011956	0.00873657935059782	NA	NA	0.0174771194302388	0.0000269455652071459	0.0158088167685214	0.0191482456671426	46269	155	870	3	4.86033519553073	0.0224764155978583	0.00882437772393182	NA	NA	0.0224938326607616	0.0000310790010433911	0.020649771831808	0.0245193155855498	67796	228	1355	5	6.84343434343434	0.02251286871174	0.0135778096802432	NA	NA	0.0225321523318089	0.0000248386588504013	0.0210362793957034	0.0240717950942193	67796	228	686	3	4.05917159763314	0.0119939442215608	0.00599697211078038	NA	NA	0.0120067709090913	0.0000175509745729353	0.0109262787936324	0.013091479089506	114033	114.5	892	3	7.19354838709677	0.0161666847909743	0.00808334239548713	NA	NA	0.0161564280758873	0.0000372876310635563	0.0139738392341269	0.0185720543721735	80939	73.5	871	2	6.45185185185185	0.0265494089094236	0.011177905833474	NA	NA	0.0266417118370498	0.000055819565369493	0.0230960056548357	0.0302280025036444	114033	114.5	1039	3	7.87121212121212	0.0197829712904518	0.0119025001902554	NA	NA	0.0197792359081856	0.0000404875531549463	0.0173233224425879	0.0223399600414049	80939	73.5	514	2	4.75925925925926	0.018812448586232	0.009406224293116	NA	NA	0.018842157506697	0.0000453825857758005	0.0160765109511741	0.0216891979842279	POCs	per_gene
8.607815	45565	166	610	3	3.42696629213483	0.0168337904558654	0.00841689522793272	NA	NA	0.0168295897915947	0.0000265797936363583	0.0152048025135138	0.0186001552164324	45565	166	859	3	4.54497354497355	0.0211061954984465	0.00799681563561278	NA	NA	0.0211467283609942	0.0000294131233787716	0.0193889972263865	0.0230255114905755	69867	276	1322	5	6.71065989847716	0.0208333368970757	0.0126439998550831	NA	NA	0.0208347485030983	0.0000223685502171415	0.0194935176838487	0.0223269964073929	69867	276	663	3	3.9	0.0113424489028644	0.00567122445143218	NA	NA	0.0113348992751377	0.000015806695160966	0.010365315998575	0.0123048609031135	185439	141	1339	2	9.63309352517986	0.0154910199337513	0.00774550996687567	NA	NA	0.0154806219737765	0.00003126356778754	0.0137034274469669	0.0174988001696697	125964	103	1420	3	10.5970149253731	0.0234857178975535	0.00960782139336641	NA	NA	0.023514882513737	0.000046852712941835	0.0208111446310644	0.0265787596270472	185439	141	1662	3	11.9568345323741	0.0169012232590985	0.0100404883865796	NA	NA	0.0169599888685054	0.0000321651435595875	0.0149344018988738	0.0190730472843234	125964	103	844	3	6.97520661157025	0.016483488637739	0.00824174431886952	NA	NA	0.0164863746966579	0.0000383516888813922	0.0142476880721511	0.019244810706292	POCs	per_gene
9.7704825	40705	148	568	2	3.40119760479042	0.017183167148497	0.00859158357424848	NA	NA	0.0171737591614339	0.0000253048079174602	0.0156206111942905	0.01877892716643	40705	148	844	3	4.26262626262626	0.0236982836171497	0.00884124541751209	NA	NA	0.0236811446781705	0.0000305430598543891	0.0218582968520302	0.0255206493772194	66264	256.5	1398	5	6.88669950738916	0.0215337649047408	0.0134015653423125	NA	NA	0.0215363964553262	0.0000219282092453242	0.0201713894425601	0.0228902874817377	66264	256.5	659	3	3.74431818181818	0.0117138374680735	0.00585691873403675	NA	NA	0.0117248637997092	0.0000156136761753933	0.0108045597693101	0.01271593459751	132427	152.5	981	3	8.10743801652893	0.0146707562098897	0.00733537810494484	NA	NA	0.0146616710025138	0.0000333670709509023	0.012717784389	0.0168177718641369	90848	94	1067	3	7.84558823529412	0.0269065640178901	0.0108762923038835	NA	NA	0.0268324651541016	0.0000552702186306761	0.0235506600280084	0.0303823401142127	132427	152.5	1229	3.5	8.90579710144928	0.0186763605608878	0.0109866701058113	NA	NA	0.0186275005724184	0.0000386742482532416	0.0163333839603301	0.0210412178559766	90848	94	622	2	5.40869565217391	0.017106320832513	0.00855316041625652	NA	NA	0.0171237869299314	0.0000427668384789742	0.0146343464689556	0.0198322926188033	POCs	per_gene
11.0898	38829	140.5	554	2	3.33734939759036	0.0184520186795886	0.0092260093397943	NA	NA	0.0184497266747494	0.0000282255065102286	0.0166548009851985	0.020203680360635	38829	140.5	770	3	4.25414364640884	0.023657175578167	0.00905483690938105	NA	NA	0.0237060432605116	0.0000311354868774513	0.021854403467688	0.0256923689110081	60618	244	1207	5	6.25388601036269	0.0222491261802907	0.0136991109618584	NA	NA	0.0222410203617805	0.0000241899624951968	0.0206449419029744	0.0237459951494024	60618	244	625	3	3.61271676300578	0.0130633122198685	0.00653165610993425	NA	NA	0.0130658547462966	0.0000189503025966394	0.0119152549387806	0.0141877290489624	133442	109	1004	3	8.16260162601626	0.0165108687692392	0.00825543438461962	NA	NA	0.0165463035097006	0.0000366926054794119	0.0143184804791479	0.0189664846899463	91324	77	1091	3	8.5234375	0.0245924192458472	0.00984801586395749	NA	NA	0.024611962444654	0.0000487781944328456	0.0217139319412668	0.0276631981093251	133442	109	1290	3	10	0.0178168689902224	0.0106866560630528	NA	NA	0.0178303227106119	0.0000394654043537094	0.0156840446719637	0.0204327032167556	91324	77	596	2	5.36936936936937	0.0183612179126893	0.00918060895634465	NA	NA	0.0183531646584888	0.000045480909429044	0.0156580781343597	0.0210939288277263	POCs	per_gene
12.700175	39339	146	562	3	3.28654970760234	0.0181288928722424	0.00906444643612121	NA	NA	0.0181146139681604	0.0000280221151092725	0.0164740796822889	0.0198936103897834	39339	146	742	3	3.90526315789474	0.0230028552186972	0.00841497418598416	NA	NA	0.0230696137753742	0.0000314773147067766	0.0211985524874019	0.0250731173121694	63915	250.5	1265	5	6.26237623762376	0.0213159236905155	0.0133109911246664	NA	NA	0.0213092617861975	0.0000231779990237596	0.0199147719079905	0.0227014358091545	63915	250.5	595	2	3.28729281767956	0.0109503960969496	0.00547519804847478	NA	NA	0.0109785070596798	0.0000166734781142721	0.0100258986627403	0.0120201094353077	122354	119	950	3	7.14285714285714	0.0173485490929854	0.00867427454649269	NA	NA	0.0173300315215194	0.0000364502093891944	0.0151854081336865	0.019697663110054	85178	90	1018	3	7.71212121212121	0.0249698150326891	0.0101483686689169	NA	NA	0.0249643900293721	0.0000501809864135128	0.0220447819762532	0.028292126287607	122354	119	1273	3	9.09285714285714	0.0194364807335089	0.0116000219336981	NA	NA	0.0194364979766007	0.0000372381031981816	0.0172434517571627	0.0217935211278446	85178	90	558	2	4.65	0.0175705569988501	0.00878527849942507	NA	NA	0.0176894235654893	0.0000428856520172392	0.0151850769821638	0.0205055979700581	POCs	per_gene
14.68125	35881	130	484	2	2.93333333333333	0.018383995466416	0.00919199773320801	NA	NA	0.0183880804501778	0.00002915205822249	0.0165893165203171	0.0202906096687809	35881	130	734	3	4.03296703296703	0.0254480799911605	0.00935133742478046	NA	NA	0.0254535804904516	0.0000345552390494594	0.0233093723661352	0.0275919292659642	59514	217.5	1133	4	5.63681592039801	0.0214484762913363	0.0133161621227724	NA	NA	0.0214846453766943	0.0000242278356828128	0.0200422114919874	0.0230567723776902	59514	217.5	606	2	3.46285714285714	0.0124357718693845	0.00621788593469227	NA	NA	0.0124509475528412	0.000018356373273979	0.0113749608992478	0.0136427937775296	149744	112.5	1130	2	8.62595419847328	0.0161595854326939	0.00807979271634697	NA	NA	0.0161380978261072	0.0000357055959582195	0.0140332511832103	0.0183562440486933	101132	80.5	1112	2	8.62015503875969	0.0244615244169458	0.0098908479038718	NA	NA	0.0245112029696892	0.0000534275447374024	0.021215615561981	0.0280187021830365	149744	112.5	1395	3	9.8936170212766	0.0190408604968069	0.0111613507635461	NA	NA	0.0190529622394826	0.0000392260667997163	0.0167867617670643	0.0215119498326235	101132	80.5	652	2	6.52	0.0155918549045539	0.00779592745227693	NA	NA	0.0155655397111155	0.0000429184539991533	0.0132424804154222	0.018252893680839	POCs	per_gene
16.923425	34599	134.5	482	2	2.85207100591716	0.0181819861260706	0.00909099306303532	NA	NA	0.0182174665263721	0.0000308695624220125	0.0163407819054463	0.0201443900149704	34599	134.5	726	3	3.98901098901099	0.0250574342736021	0.00932663151147023	NA	NA	0.0250555108555661	0.000034972339279145	0.0227951481095282	0.027174592056874	56868	218.5	1038	4	5.52127659574468	0.0188901866654496	0.0118396761832201	NA	NA	0.0188845630755865	0.0000229432921651095	0.0175042347304528	0.0203879236489211	56868	218.5	521	2	3.10119047619048	0.0113586429871966	0.0056793214935983	NA	NA	0.0113686821663104	0.0000181542397289733	0.0102986707166021	0.0125415944925927	138223	173	1077	3	8.09774436090226	0.0150165884751641	0.00750829423758207	NA	NA	0.0150039971764681	0.0000326138735459484	0.0130550690504813	0.0170926941464289	95153	119	1063	3	7.53900709219858	0.0208191144331311	0.00849684789291259	NA	NA	0.0208393535836333	0.0000438619545567329	0.0183590987982985	0.0237452789141138	138223	173	1238	4	8.84285714285714	0.0164601229035158	0.00974878018885553	NA	NA	0.0164634850980107	0.0000332743555818609	0.0145175474085595	0.0186433865242928	95153	119	616	2	4.96774193548387	0.0169095030099558	0.00845475150497792	NA	NA	0.0169586573177662	0.0000419607014617786	0.0145577520976791	0.0198469907038954	POCs	per_gene
19.747925	30206	114.5	397	2	2.56129032258065	0.0185067847310514	0.00925339236552568	NA	NA	0.0185248646047748	0.0000312556985949074	0.0165762588502058	0.0206067426607039	30206	114.5	634	3	3.5819209039548	0.0259134811399392	0.00934461865205357	NA	NA	0.0259143606865981	0.0000374813947542817	0.023649259026475	0.0283097597975345	53161	221.5	1044	4	5.46596858638743	0.0219538216024444	0.0138417756477376	NA	NA	0.0220023883432067	0.0000276051588558085	0.0202704707137512	0.0238281006536841	53161	221.5	494	2	3.01219512195122	0.0117384682663343	0.00586923413316716	NA	NA	0.0117044735648907	0.0000196865753428184	0.010456679440595	0.0129131101386083	175495	98.5	1193	2	9.85950413223141	0.0152689779947103	0.00763448899735514	NA	NA	0.015250207118844	0.0000341113957033347	0.0132811116320799	0.0173543629815398	120891	73.5	1232	2	10.0162601626016	0.0216168157122762	0.0085919248475082	NA	NA	0.0216034017618588	0.0000455657020184051	0.018870324467016	0.0246909597567928	175495	98.5	1456	3	10.9473684210526	0.0167195918470344	0.00985192682633242	NA	NA	0.016755447248827	0.0000350547816763889	0.0146329203105558	0.0190126751400033	120891	73.5	714	2	6.73584905660377	0.0166449533891425	0.00832247669457125	NA	NA	0.0166390903887699	0.0000403991194609045	0.0143495671422617	0.0192953899793686	POCs	per_gene
24.2317	30306	118	408	2	2.73825503355705	0.0186090757896728	0.00930453789483639	NA	NA	0.0186464905038594	0.0000305574930796391	0.0167923275141139	0.0206103713142462	30306	118	599	3	3.40340909090909	0.023775180716769	0.0081861175137516	NA	NA	0.0237743120415717	0.0000349051945014696	0.0217205973605364	0.0259588513354533	55785	231	968	4	4.93877551020408	0.0195840374642315	0.0126162001227235	NA	NA	0.0195220840486958	0.0000218756586859889	0.0181442924368373	0.0208495101632526	55785	231	522	2	3.01734104046243	0.0110214007484173	0.00551070037420866	NA	NA	0.0110314231211244	0.0000174429766245862	0.0100052238227231	0.0121491857840142	104674	118	722	2	5.51145038167939	0.0179921132316443	0.00899605661582215	NA	NA	0.0179921105265385	0.000036123392878958	0.0157395056806951	0.0203799922695002	73931	83.5	788	3	6.20472440944882	0.0252433018821478	0.01044336612141	NA	NA	0.0252909384588837	0.0000494434228756606	0.0222086412013851	0.0281556407843722	104674	118	890	3	7.35537190082645	0.018817609100713	0.0109821775391358	NA	NA	0.0188113050148898	0.0000373538664883971	0.0165029791223898	0.0212546261973421	73931	83.5	450	2	4.01785714285714	0.0144305541393421	0.00721527706967105	NA	NA	0.0144460077036278	0.0000386794319765631	0.0121842741515831	0.0169627067628943	POCs	per_gene
29.32735	31685	122	456	2	2.85	0.018672143943323	0.00933607197166152	NA	NA	0.0186617031601349	0.0000320399297040064	0.0166680235895207	0.0206634802841345	31685	122	653	3	3.73142857142857	0.0269677093339551	0.0096557487489899	NA	NA	0.0269808371236095	0.0000390686361025557	0.024628520959058	0.0294497505335834	54083	213.5	1073	4	5.44670050761421	0.021359620898716	0.0133731528737423	NA	NA	0.0213317191949512	0.0000250934509692577	0.0197494083644457	0.0229361941360682	54083	213.5	505	2	3.13664596273292	0.0124955228911985	0.00624776144559927	NA	NA	0.0124981214993789	0.0000190530896896207	0.0113607308327945	0.0136156278317841	113484	146.5	902	3	7.2741935483871	0.0154701621421965	0.00773508107109825	NA	NA	0.015447264746976	0.0000322855705917451	0.0135765073933204	0.0175730545790558	76111	101.5	883	3	6.44525547445255	0.0247199983705457	0.0101516615308973	NA	NA	0.0247323015152318	0.0000504955347913932	0.021822929464726	0.0281074036441499	113484	146.5	1053	3	7.74264705882353	0.0179634262966829	0.0106051897814769	NA	NA	0.0179944114880875	0.0000361980435687516	0.0157957178925499	0.020338751607808	76111	101.5	526	2	4.69642857142857	0.0180935744246041	0.00904678721230204	NA	NA	0.0180851176700718	0.000039793640093382	0.015750674997371	0.0206545940779471	POCs	per_gene
37.3369	29497	101.5	404	2	2.78620689655172	0.0191439530346051	0.00957197651730253	NA	NA	0.019237068101322	0.0000352884265271096	0.0170152414903188	0.0214186336084102	29497	101.5	647	3	3.69714285714286	0.0278691300427804	0.00959483749592388	NA	NA	0.02786613615404	0.0000423743921534779	0.0253284882190795	0.0305262482545461	54990	206	1026	4	5.4	0.0212309410781981	0.0133295349822793	NA	NA	0.021275694950896	0.0000279175779338741	0.0196255806560275	0.0231713038540877	54990	206	562	3	3.42682926829268	0.0132349712058249	0.00661748560291246	NA	NA	0.0132429546100706	0.0000226992503627558	0.011921140928418	0.0147348532248004	100859	118	728	3	6.06666666666667	0.0153966774862679	0.00769833874313393	NA	NA	0.015431005927479	0.0000336251497635753	0.0134519207296686	0.0175774701893659	69215	75	790	3	6.47540983606557	0.0239757923775307	0.00974465795485312	NA	NA	0.0239618201238287	0.0000506946525228038	0.0209124883841612	0.027121153499858	100859	118	940	2	6.81159420289855	0.0170832263762694	0.010040784448914	NA	NA	0.0170856767801705	0.0000349533993480494	0.0150576011196279	0.0193107498334576	69215	75	441	2	4.08333333333333	0.0186461699531519	0.00932308497657593	NA	NA	0.0186868601701544	0.0000444311926630136	0.0161624230816868	0.0216112821056522	POCs	per_gene
48.3991	24856	91.5	342	2	2.4963503649635	0.0200167377938919	0.010008368896946	NA	NA	0.0200795302454243	0.0000364471516996198	0.0179256996354054	0.0226098151142685	24856	91.5	514	2	3.02352941176471	0.0257836661277763	0.00899278599938336	NA	NA	0.0257857516094585	0.0000424243717142603	0.023254285542251	0.0287720602514646	48044	189.5	841	4	4.67222222222222	0.0217018465920776	0.0139326621142401	NA	NA	0.0216718944787583	0.0000276215300022224	0.0200182312251704	0.0233580282298652	48044	189.5	473	2	2.86666666666667	0.0135580549812905	0.00677902749064523	NA	NA	0.0135689279053895	0.0000222337292650024	0.0121745824830199	0.014890255340667	82393	114.5	642	3	5.05511811023622	0.0174871857886727	0.00874359289433637	NA	NA	0.0174740404303664	0.0000354208044344757	0.0152718369326499	0.0196435542576242	56161	86.5	693	3	5.72727272727273	0.022074985083088	0.00930646264546894	NA	NA	0.0221090789280896	0.0000465444048973079	0.0191285538385825	0.0249349629753687	82393	114.5	763	3	6.104	0.0173253834688287	0.0101310328102591	NA	NA	0.0173650859071932	0.000037150428856645	0.0152330832847425	0.019629609001415	56161	86.5	413	2.5	3.89622641509434	0.0171659799094991	0.00858298995474955	NA	NA	0.017200624388261	0.0000438433373587588	0.0146443096839593	0.0201082496362051	POCs	per_gene
64.866075	26751	103	335	2	2.3758865248227	0.0195767975421269	0.00978839877106345	NA	NA	0.0195301299938273	0.0000345914038468698	0.017516263021198	0.0218358200819812	26751	103	533	2	3.21084337349398	0.0242920842193653	0.00821600553256961	NA	NA	0.0242977196404493	0.0000391539237471787	0.0220077881593577	0.0268153367305687	52164	214	934	4	4.81443298969072	0.0200951055390514	0.0131229517254613	NA	NA	0.0201192513584924	0.0000247347402422438	0.0185966490972506	0.0215944277879036	52164	214	530	2	3.17365269461078	0.0128275194853586	0.00641375974267931	NA	NA	0.0128087826907186	0.0000196871904403862	0.0116027363744658	0.0141145476346025	108638	136	832	3	6.5	0.0136936045408295	0.00684680227041476	NA	NA	0.0136316869627745	0.0000300531132867729	0.0117620100018196	0.015555272716923	75886	96	880	3	6.7175572519084	0.0225186643768735	0.00905156415901763	NA	NA	0.0225692632473178	0.000045143084953052	0.0199297265835331	0.0254865256369323	108638	136	1078	4	7.98518518518518	0.0163187348235336	0.00963542489724858	NA	NA	0.0162758753560423	0.0000325399839433528	0.0143901375569319	0.0183627922970385	75886	96	487	2	4.34821428571429	0.0136795839010704	0.00683979195053521	NA	NA	0.0137274806104589	0.0000364707644315198	0.0115055978500253	0.0159071476689543	POCs	per_gene
91.508475	25125	99.5	347	2	2.51449275362319	0.0214818029175663	0.0107409014587832	NA	NA	0.0215121801009831	0.0000386480874417264	0.0192146361625468	0.023868860866967	25125	99.5	551	3	3.33939393939394	0.0273142136806397	0.00891364514251476	NA	NA	0.027291453674603	0.0000409573424021371	0.0249057268480289	0.0297956883035727	51822	208	900	4	4.81283422459893	0.0193222532408133	0.0130809886739537	NA	NA	0.0193003707234973	0.0000235852099270424	0.0178704178907437	0.0208343868527184	51822	208	542	2	3.11494252873563	0.0122021082050551	0.00610105410252757	NA	NA	0.012197047586633	0.0000187824752662417	0.0110489575579981	0.0133625555410206	93661	152	735	3	6.02459016393443	0.0136807929636867	0.00684039648184334	NA	NA	0.0136470990674389	0.0000300275796109384	0.0118086942105996	0.0155429836178764	65502	101	786	3	5.77941176470588	0.022117210250927	0.0088641954590931	NA	NA	0.0220905706351226	0.0000457658421412797	0.0194513923978885	0.024964371891819	93661	152	921	3	6.72262773722628	0.0169604863429817	0.00956678421247927	NA	NA	0.0169974682304796	0.0000342355224453448	0.0148150106064455	0.0190465805807179	65502	101	512	2	4.26666666666667	0.0149342329917013	0.00746711649585065	NA	NA	0.0148991916680039	0.0000371054814434909	0.0127079261857301	0.0172079096347484	POCs	per_gene
145.84075	21636	74.5	285	2	2.31707317073171	0.022425750895101	0.0112128754475505	NA	NA	0.0224215047447094	0.0000416468605421608	0.0199539624079224	0.0250363461598475	21636	74.5	501	2	3.09259259259259	0.0282068298277868	0.00863190021314207	NA	NA	0.0281797607045512	0.0000468256978427591	0.0251881551795126	0.0310797111302347	48809	181.5	833	4	4.60220994475138	0.019373846186644	0.0134343693991719	NA	NA	0.0193797739837916	0.0000247704562837005	0.0178644524385895	0.0208908250311511	48809	181.5	488	2	2.95757575757576	0.0131863027725606	0.00659315138628028	NA	NA	0.0131656342557713	0.0000211386173526979	0.0118845898269243	0.0145135310733709	92243	124	732	2	5.95121951219512	0.0158150788067787	0.00790753940338934	NA	NA	0.015836875675102	0.0000350726534444189	0.0137358295800307	0.0181528551518899	65186	89	710	3	5.41984732824428	0.0223660176419295	0.00934897154107519	NA	NA	0.0224108413432622	0.0000463016424458106	0.0197035008123796	0.0253171011394516	92243	124	918	3	7.00763358778626	0.0191599486126089	0.0109765863993591	NA	NA	0.0191640219868899	0.0000388680516982832	0.0168616403968704	0.0217652089255899	65186	89	471	2	4.48571428571429	0.0165643721934218	0.00828218609671089	NA	NA	0.0165490490075408	0.0000391587769759547	0.014253940862485	0.0191561032962006	POCs	per_gene
293.9655	20230	76	288	2	2.28571428571429	0.021508795877128	0.010754397938564	NA	NA	0.0215883528285705	0.0000445353649413831	0.0188407989580367	0.0244064149458915	20230	76	461	2	2.86335403726708	0.0312049243642632	0.00874684702672008	NA	NA	0.0312811966287819	0.000052082682106783	0.028218878071181	0.0343210730205194	50083	212	805	3	4.52247191011236	0.0178352674764879	0.0123853845999556	NA	NA	0.0178177426106678	0.0000247048411012459	0.0163037486799529	0.0194105246055189	50083	212	494	2	3.16666666666667	0.0123015492159795	0.00615077460798977	NA	NA	0.0122930521747236	0.0000211154374429188	0.0110449850235538	0.013600424120119	74474	164	607	3	4.39855072463768	0.0156378398282644	0.00781891991413222	NA	NA	0.0156485179146591	0.0000331488624364149	0.0137071557851048	0.0177459185892518	49838	118	654	3	5.31707317073171	0.0231474454283148	0.00912019435962822	NA	NA	0.0231205441924846	0.0000456457884360812	0.0204020382517819	0.0259877043282668	74474	164	781	3	5.82835820895522	0.0147517529561976	0.00892288145594457	NA	NA	0.0147523519885139	0.0000322192133652412	0.0128840538681876	0.0168504331429173	49838	118	342	2	3.45454545454545	0.012917008709483	0.0064585043547415	NA	NA	0.012940259853179	0.0000341778092606733	0.0109482976288788	0.0151311603839029	POCs	per_gene
1744.75	13586	37	133	1	1.92753623188406	0.0243592681384077	0.0121796340692038	NA	NA	0.0243590888884024	0.0000610527301990009	0.0208284143126173	0.0282632352539214	13586	37	277	2	2.56481481481481	0.0367146244241559	0.00912349577229431	NA	NA	0.0367237720911281	0.0000764250744366245	0.0323256864127789	0.0414662773957679	40857	149	454	2	3.26618705035971	0.0153258516065171	0.0111880918386421	NA	NA	0.015336219069952	0.0000243446720239196	0.0138608343998107	0.0168569438440749	40857	149	392	2	2.78014184397163	0.0136856380268421	0.00684281901342107	NA	NA	0.0136797447546276	0.0000244410746741875	0.0121929840380274	0.0152018146083271	68011	195	519	2	4.152	0.0132818762650706	0.00664093813253529	NA	NA	0.0133051242604046	0.0000309451496071643	0.0114122953329368	0.0152685767065244	48229	131	581	3	4.5748031496063	0.0200343318623468	0.00857071859085049	NA	NA	0.0200642078679131	0.0000419451514728885	0.0174542881372823	0.0226027635707643	68011	195	588	3	4.66666666666667	0.015471258503839	0.00893139878383325	NA	NA	0.0154951468254632	0.0000320429710279131	0.0136356312029968	0.0174947492004273	48229	131	347	2	3.15454545454545	0.0183006499781825	0.00915032498909127	NA	NA	0.0183008503111369	0.0000402296963950808	0.0159988875357657	0.0208394735373879	POCs	per_gene
